Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
GPR55,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
GPR18,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
GPR119,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
TRPV2,3.947368421052619,0.744243323905893,-26.88585099111414,41.42894994388356
TRPV3,3.947368421052619,0.744243323905893,-26.88585099111414,41.42894994388356
TRPV4,3.947368421052619,0.744243323905893,-26.88585099111414,41.42894994388356
PPARA,3.9473684210526234,0.7442433239058931,-26.88585099111414,41.42894994388356
PPARD,3.9473684210526234,0.7442433239058931,-26.88585099111414,41.42894994388356
PPARG,3.947368421052619,0.744243323905893,-26.88585099111414,41.42894994388356
NR1I2,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
NAPEPLD,,,-26.88585099111414,41.42894994388356
PLCB1,,,-26.88585099111414,41.42894994388356
PLCE1,,,-26.88585099111414,41.42894994388356
DAGLA,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
DAGLB,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
FAAH,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
NAAA,3.947368421052629,0.7442433239058932,-26.88585099111414,41.42894994388356
MGLL,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
ABHD6,,,-26.88585099111414,41.42894994388356
ABHD12,,,-26.88585099111414,41.42894994388356
PTGS2,3.947368421052619,0.744243323905893,-26.88585099111414,41.42894994388356
ALOX5,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
ALOX12,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
ALOX15,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
FABP1,,,-26.88585099111414,41.42894994388356
FABP3,,,-26.88585099111414,41.42894994388356
FABP5,,,-26.88585099111414,41.42894994388356
FABP7,,,-26.88585099111414,41.42894994388356
HSPA1A,,,-26.88585099111414,41.42894994388356
SLCO2B1,,,-26.88585099111414,41.42894994388356
SLC22A5,,,-26.88585099111414,41.42894994388356
GNAI1,,,-26.88585099111414,41.42894994388356
GNAI2,,,-26.88585099111414,41.42894994388356
GNAI3,,,-26.88585099111414,41.42894994388356
ARRB1,,,-26.88585099111414,41.42894994388356
GRK2,,,-26.88585099111414,41.42894994388356
AKT1,,,-26.88585099111414,41.42894994388356
AEA,-58.42105263157895,-0.7611875677076042,-26.88585099111414,41.42894994388356
2-AG,-25.751879699248125,0.027371470756608708,-26.88585099111414,41.42894994388356
Noladin,,,-26.88585099111414,41.42894994388356
Virodhamine,,,-26.88585099111414,41.42894994388356
NADA,-48.026315789473685,-0.5102824191053545,-26.88585099111414,41.42894994388356
AA,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
OEA,-40.6015037593985,-0.33106445581803345,-26.88585099111414,41.42894994388356
PEA,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
LEA,-100.0,-1.7648081621166023,-26.88585099111414,41.42894994388356
NAGly,-48.026315789473685,-0.5102824191053545,-26.88585099111414,41.42894994388356
Δ9-THC,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
Δ8-THC,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
THCA,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
THCV,-30.701754385964914,-0.09210717143493864,-26.88585099111414,41.42894994388356
CBD,-30.701754385964914,-0.09210717143493864,-26.88585099111414,41.42894994388356
CBDA,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
CBDV,-30.701754385964914,-0.09210717143493864,-26.88585099111414,41.42894994388356
CBG,-30.701754385964914,-0.09210717143493864,-26.88585099111414,41.42894994388356
CBGA,-22.039473684210527,0.11698045240026934,-26.88585099111414,41.42894994388356
CBC,-30.701754385964914,-0.09210717143493864,-26.88585099111414,41.42894994388356
CBN,-30.701754385964914,-0.09210717143493864,-26.88585099111414,41.42894994388356
CBL,,,-26.88585099111414,41.42894994388356
"WIN55,212-2",-100.0,-1.7648081621166023,-26.88585099111414,41.42894994388356
"WIN55,212-3",-100.0,-1.7648081621166023,-26.88585099111414,41.42894994388356
"CP55,940",-100.0,-1.7648081621166023,-26.88585099111414,41.42894994388356
HU-210,-100.0,-1.7648081621166023,-26.88585099111414,41.42894994388356
HU-211,-100.0,-1.7648081621166023,-26.88585099111414,41.42894994388356
JWH-018,-100.0,-1.7648081621166023,-26.88585099111414,41.42894994388356
JWH-073,-100.0,-1.7648081621166023,-26.88585099111414,41.42894994388356
JWH-133,-100.0,-1.7648081621166023,-26.88585099111414,41.42894994388356
AM251,-74.01315789473685,-1.1375452906109786,-26.88585099111414,41.42894994388356
SR141716A,-100.0,-1.7648081621166023,-26.88585099111414,41.42894994388356
SR144528,-100.0,-1.7648081621166023,-26.88585099111414,41.42894994388356
PGE2,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
PGD2,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
PGA2,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
12-HETE,3.947368421052619,0.744243323905893,-26.88585099111414,41.42894994388356
15-HETE,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
5-HPETE,,,-26.88585099111414,41.42894994388356
LTB4,3.9473684210526274,0.7442433239058932,-26.88585099111414,41.42894994388356
