Node,Original Degree Centrality,Perturbed Degree Centrality,Percent Change Degree Centrality,Original Betweenness Centrality,Perturbed Betweenness Centrality,Percent Change Betweenness Centrality,Original Closeness Centrality,Perturbed Closeness Centrality,Percent Change Closeness Centrality,Original Eigenvector Centrality,Perturbed Eigenvector Centrality,Percent Change Eigenvector Centrality
PLCE1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
DAGLA,0.10126582278481013,0.10526315789473684,3.9473684210526274,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
DAGLB,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
FAAH,0.05063291139240506,0.05263157894736842,3.9473684210526274,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
NAAA,0.11392405063291139,0.11842105263157894,3.947368421052629,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
MGLL,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
ABHD6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
ABHD12,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
PTGS2,0.06329113924050633,0.06578947368421052,3.947368421052619,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
ALOX5,0.05063291139240506,0.05263157894736842,3.9473684210526274,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
ALOX12,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
ALOX15,0.05063291139240506,0.05263157894736842,3.9473684210526274,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
FABP1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
FABP3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
FABP5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
FABP7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
HSPA1A,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
SLCO2B1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
SLC22A5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
GNAI1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
GNAI2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
GNAI3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
ARRB1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
GRK2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
AKT1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
AEA,0.06329113924050633,0.02631578947368421,-58.42105263157895,0.0,0.0,,0.06329113924050633,0.02631578947368421,-58.42105263157895,0.183834613506855,0.11176832844527744,-39.201695310165455
2-AG,0.08860759493670886,0.06578947368421052,-25.751879699248125,0.0,0.0,,0.08860759493670886,0.06578947368421052,-25.751879699248125,0.2572845161637039,0.27903717696521274,8.454710421698346
Noladin,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
Virodhamine,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
NADA,0.02531645569620253,0.013157894736842105,-48.026315789473685,0.0,0.0,,0.02531645569620253,0.013157894736842105,-48.026315789473685,0.07365975952158242,0.056012045605299265,-23.95841912993532
AA,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.07365975952158242,0.11176832844527744,51.735939909672325
OEA,0.08860759493670886,0.05263157894736842,-40.6015037593985,0.0,0.0,,0.08860759493670886,0.05263157894736842,-40.6015037593985,0.2572845161637039,0.22328089412523372,-13.216349955873172
PEA,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.056012045605299265,51.65110730336775
LEA,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.0002557627653210011,-99.65277816954308
NAGly,0.02531645569620253,0.013157894736842105,-48.026315789473685,0.0,0.0,,0.02531645569620253,0.013157894736842105,-48.026315789473685,0.07365975952158242,0.056012045605299265,-23.95841912993532
Δ9-THC,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.07365975952158242,0.11176832844527744,51.735939909672325
Δ8-THC,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.07365975952158242,0.11176832844527744,51.735939909672325
THCA,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.056012045605299265,51.65110730336775
THCV,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.33073441882055243,0.33479345980519104,1.2272810913099832
CBD,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.33073441882055243,0.33479345980519104,1.2272810913099832
CBDA,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.056012045605299265,51.65110730336775
CBDV,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.33073441882055243,0.33479345980519104,1.2272810913099832
CBG,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.33073441882055243,0.33479345980519104,1.2272810913099832
CBGA,0.05063291139240506,0.039473684210526314,-22.039473684210527,0.0,0.0,,0.05063291139240506,0.039473684210526314,-22.039473684210527,0.14710966217843074,0.1675246112852556,13.877367947499838
CBC,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.33073441882055243,0.33479345980519104,1.2272810913099832
CBN,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.33073441882055243,0.33479345980519104,1.2272810913099832
CBL,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
"WIN55,212-2",0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.0002557627653210011,-99.65277816954308
"WIN55,212-3",0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.0002557627653210011,-99.65277816954308
"CP55,940",0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.0002557627653210011,-99.65277816954308
HU-210,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.0002557627653210011,-99.65277816954308
HU-211,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.0002557627653210011,-99.65277816954308
JWH-018,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.0002557627653210011,-99.65277816954308
JWH-073,0.012658227848101266,0.0,-100.0,0.0,0.0,,0.012658227848101266,0.0,-100.0,0.03693480819315811,0.0002557627653210011,-99.30752919039558
JWH-133,0.0379746835443038,0.0,-100.0,0.0,0.0,,0.0379746835443038,0.0,-100.0,0.11038471085000665,0.0002557627653210011,-99.76829874051259
AM251,0.05063291139240506,0.013157894736842105,-74.01315789473685,0.0,0.0,,0.05063291139240506,0.013157894736842105,-74.01315789473685,0.14710966217843074,0.056012045605299265,-61.924971632820615
SR141716A,0.012658227848101266,0.0,-100.0,0.0,0.0,,0.012658227848101266,0.0,-100.0,0.03693480819315811,0.0002557627653210011,-99.30752919039558
SR144528,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.0002557627653210011,-99.65277816954308
PGE2,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.056012045605299265,51.65110730336775
PGD2,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.07365975952158242,0.11176832844527744,51.735939909672325
PGA2,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.056012045605299265,51.65110730336775
12-HETE,0.06329113924050633,0.06578947368421052,3.947368421052619,0.0,0.0,,0.06329113924050633,0.06578947368421052,3.947368421052619,0.183834613506855,0.27903717696521274,51.78707189155525
15-HETE,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.056012045605299265,51.65110730336775
5-HPETE,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.0002557627653210011,21.874862490377662
LTB4,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.056012045605299265,51.65110730336775
