Node,Original Degree Centrality,Perturbed Degree Centrality,Percent Change Degree Centrality,Original Betweenness Centrality,Perturbed Betweenness Centrality,Percent Change Betweenness Centrality,Original Closeness Centrality,Perturbed Closeness Centrality,Percent Change Closeness Centrality,Original Eigenvector Centrality,Perturbed Eigenvector Centrality,Percent Change Eigenvector Centrality
FABP3,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,1.89187551194206e-18,7.865727903933006e-13,41576250.316298716
FABP5,0.05063291139240506,0.05263157894736842,3.9473684210526274,0.0010548523206751054,0.0008187134502923977,-22.385964912280695,0.02531645569620253,0.02631578947368421,3.9473684210526274,1.89187551194206e-18,7.865727903933006e-13,41576250.316298716
FABP7,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,9.465756101557698e-19,3.941006527436417e-13,41634255.302983984
HSPA1A,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.2757083694821687e-21,1.628515093981988e-15,127655650.55708301
SLCO2B1,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.2757083694821687e-21,1.628515093981988e-15,127655650.55708301
SLC22A5,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.2757083694821687e-21,1.628515093981988e-15,127655650.55708301
GNAI1,0.06329113924050633,0.039473684210526314,-37.631578947368425,0.0,0.0,,0.0867992766726944,0.039473684210526314,-54.52302631578948,6.298725841694661e-05,3.894502650412658e-09,-99.99381699926573
GNAI2,0.05063291139240506,0.039473684210526314,-22.039473684210527,0.0,0.0,,0.0,0.0,,1.2757083694821687e-21,1.628515093981988e-15,127655650.55708301
GNAI3,0.05063291139240506,0.039473684210526314,-22.039473684210527,0.0,0.0,,0.06662225183211193,0.02631578947368421,-60.50000000000001,2.9690304335689494e-07,4.788322930835244e-11,-99.98387243567228
ARRB1,0.05063291139240506,0.039473684210526314,-22.039473684210527,0.0019203721735367302,0.0008771929824561403,-54.32171979243884,0.06329113924050633,0.013157894736842105,-79.21052631578948,2.9690304300618863e-07,3.941006527436417e-13,-99.99986726284487
GRK2,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.0,0.0,,1.2757083694821687e-21,1.628515093981988e-15,127655650.55708301
AKT1,0.06329113924050633,0.06578947368421052,3.947368421052619,0.0,0.0,,0.11775095672652341,0.10208711433756806,-13.30251814882033,3.1347600989278136e-05,1.1736083737018544e-05,-62.561461270887506
AEA,0.06329113924050633,0.02631578947368421,-58.42105263157895,0.0,0.0,,0.12174913693901035,0.029605263157894735,-75.68338971246642,0.00590959851451623,3.8470135217570535e-09,-99.9999349022863
2-AG,0.08860759493670886,0.06578947368421052,-25.751879699248125,0.0,0.0,,0.09737098344693283,0.06766917293233082,-30.503759398496257,3.164448804966554e-05,1.1501440344803312e-05,-63.654206297311624
Noladin,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.2757083694821687e-21,1.628515093981988e-15,127655650.55708301
Virodhamine,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.2757083694821687e-21,1.628515093981988e-15,127655650.55708301
NADA,0.02531645569620253,0.013157894736842105,-48.026315789473685,0.0,0.0,,0.10384037760137309,0.013157894736842105,-87.32872988255764,0.005877956433656491,3.941006527436417e-13,-99.99999999329528
AA,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.03955696202531646,0.041118421052631575,3.9473684210526145,1.632900053484345e-11,2.422895360294308e-07,1483698.9349833387
OEA,0.08860759493670886,0.05263157894736842,-40.6015037593985,0.0,0.0,,0.1557256402708272,0.08894736842105264,-42.882001790866575,0.005909600954016374,1.1970585446792069e-05,-99.79743834583863
PEA,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,1.6069127193543464e-11,2.3084465602342909e-07,1436472.46123599
LEA,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.10940325497287522,0.0,-100.0,0.0058782533366994955,1.628515093981988e-15,-99.99999999997229
NAGly,0.02531645569620253,0.013157894736842105,-48.026315789473685,0.0,0.0,,0.10384037760137309,0.013157894736842105,-87.32872988255764,0.005877956433656491,3.941006527436417e-13,-99.99999999329528
Δ9-THC,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.04556962025316456,0.047368421052631574,3.9473684210526194,1.737165038271054e-13,7.693240470723714e-09,4428518.06520154
Δ8-THC,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.04556962025316456,0.047368421052631574,3.9473684210526194,1.737165038271054e-13,7.693240470723714e-09,4428518.06520154
THCA,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.016877637130801686,0.017543859649122806,3.947368421052635,3.507075392710819e-16,4.749075717070276e-11,13541313.244040482
THCV,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.16820424801544734,0.13779904306220095,-18.076359730495078,0.4999126764889021,0.499930632147616,0.00359175903280566
CBD,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.18455696202531646,0.14473684210526316,-21.57605949028951,0.49991267648898896,0.49993063604093957,0.003592537816152726
CBDA,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.016877637130801686,0.017543859649122806,3.947368421052635,3.507075392710819e-16,4.749075717070276e-11,13541313.244040482
CBDV,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.16820424801544734,0.13779904306220095,-18.076359730495078,0.4999126764889021,0.499930632147616,0.00359175903280566
CBG,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.15214216163583252,0.08421052631578947,-44.6501052631579,0.005909598530498849,2.3089371504063537e-07,-99.99609290353905
CBGA,0.05063291139240506,0.039473684210526314,-22.039473684210527,0.0,0.0,,0.08285385500575373,0.05263157894736842,-36.4766081871345,2.9691911283384813e-07,2.3093963428074036e-07,-22.221364574138743
CBC,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.15214216163583252,0.08421052631578947,-44.6501052631579,0.005909598530498849,2.3089371504063537e-07,-99.99609290353905
CBN,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.15214216163583252,0.08421052631578947,-44.6501052631579,0.005909598530498849,2.3089371504063537e-07,-99.99609290353905
CBL,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.2757083694821687e-21,1.628515093981988e-15,127655650.55708301
"WIN55,212-2",0.02531645569620253,0.0,-100.0,0.0,0.0,,0.06329113924050633,0.0,-100.0,3.164208077287902e-05,1.628515093981988e-15,-99.99999999485334
"WIN55,212-3",0.02531645569620253,0.0,-100.0,0.0,0.0,,0.06329113924050633,0.0,-100.0,3.164208077287902e-05,1.628515093981988e-15,-99.99999999485334
"CP55,940",0.02531645569620253,0.0,-100.0,0.0,0.0,,0.06329113924050633,0.0,-100.0,3.164208077287902e-05,1.628515093981988e-15,-99.99999999485334
HU-210,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.06329113924050633,0.0,-100.0,3.164208077287902e-05,1.628515093981988e-15,-99.99999999485334
HU-211,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.06329113924050633,0.0,-100.0,3.164208077287902e-05,1.628515093981988e-15,-99.99999999485334
JWH-018,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.06329113924050633,0.0,-100.0,3.164208077287902e-05,1.628515093981988e-15,-99.99999999485334
JWH-073,0.012658227848101266,0.0,-100.0,0.0,0.0,,0.048685491723466416,0.0,-100.0,3.1345177729873806e-05,1.628515093981988e-15,-99.99999999480458
JWH-133,0.0379746835443038,0.0,-100.0,0.0,0.0,,0.11747723739729068,0.0,-100.0,0.00590959851442937,1.628515093981988e-15,-99.99999999997243
AM251,0.05063291139240506,0.013157894736842105,-74.01315789473685,0.0,0.0,,0.14027806598879433,0.10550239234449763,-24.790528297613292,0.4999126764728325,0.499930401254295,0.003545575516820447
SR141716A,0.012658227848101266,0.0,-100.0,0.0,0.0,,0.05396402398401066,0.0,-100.0,2.969030430052431e-07,1.628515093981988e-15,-99.99999945149936
SR144528,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.06329113924050633,0.0,-100.0,3.164208077287902e-05,1.628515093981988e-15,-99.99999999485334
PGE2,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.028933092224231464,0.03007518796992481,3.947368421052629,8.72080135150678e-14,3.893717706137363e-09,4464762.28638221
PGD2,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.07130801687763713,0.07412280701754387,3.9473684210526425,2.4233448608323e-09,1.1732142139340122e-05,484030.10995515954
PGA2,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.028933092224231464,0.03007518796992481,3.947368421052629,8.72080135150678e-14,3.893717706137363e-09,4464762.28638221
12-HETE,0.06329113924050633,0.06578947368421052,3.947368421052619,0.0,0.0,,0.09188935771214252,0.09551656920077972,3.947368421052632,2.4396742120721355e-09,1.19744791628697e-05,490722.877235694
15-HETE,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.03164556962025317,0.03289473684210526,3.947368421052619,1.6241792522604075e-11,2.3839581995180864e-07,1467692.5458044591
5-HPETE,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.2757083694821687e-21,1.628515093981988e-15,127655650.55708301
LTB4,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.03164556962025317,0.03289473684210526,3.947368421052619,1.6241792522604075e-11,2.3839581995180864e-07,1467692.5458044591
