Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
CNR2,-56.66666666666666,-1.6089623885821787,-15.543821471240827,25.558611865168196
GPR18,-45.833333333333336,-1.1851000368048816,-15.543821471240827,25.558611865168196
GPR119,-27.777777777777786,-0.47866278384271904,-15.543821471240827,25.558611865168196
TRPV1,-32.291666666666664,-0.6552720970832594,-15.543821471240827,25.558611865168196
TRPV2,,,-15.543821471240827,25.558611865168196
TRPV3,,,-15.543821471240827,25.558611865168196
TRPV4,8.333333333333332,0.9342117220816065,-15.543821471240827,25.558611865168196
PPARA,-3.703703703703703,0.4632535534401648,-15.543821471240827,25.558611865168196
PPARD,8.333333333333321,0.934211722081606,-15.543821471240827,25.558611865168196
PPARG,8.333333333333332,0.9342117220816065,-15.543821471240827,25.558611865168196
NR1I2,,,-15.543821471240827,25.558611865168196
NAPEPLD,-24.16666666666667,-0.3373753332502864,-15.543821471240827,25.558611865168196
PLCB1,8.333333333333332,0.9342117220816065,-15.543821471240827,25.558611865168196
PLCE1,8.333333333333332,0.9342117220816065,-15.543821471240827,25.558611865168196
DAGLA,-32.291666666666664,-0.6552720970832594,-15.543821471240827,25.558611865168196
DAGLB,-22.619047619047617,-0.2768235687106722,-15.543821471240827,25.558611865168196
NAAA,-18.750000000000004,-0.12544415736163758,-15.543821471240827,25.558611865168196
MGLL,-24.16666666666667,-0.3373753332502864,-15.543821471240827,25.558611865168196
ABHD6,-22.619047619047617,-0.2768235687106722,-15.543821471240827,25.558611865168196
ABHD12,-9.722222222222223,0.22777446911944382,-15.543821471240827,25.558611865168196
PTGS2,8.333333333333321,0.934211722081606,-15.543821471240827,25.558611865168196
ALOX5,8.333333333333321,0.934211722081606,-15.543821471240827,25.558611865168196
ALOX12,8.333333333333321,0.934211722081606,-15.543821471240827,25.558611865168196
ALOX15,8.333333333333321,0.934211722081606,-15.543821471240827,25.558611865168196
FABP1,8.333333333333332,0.9342117220816065,-15.543821471240827,25.558611865168196
FABP3,-45.833333333333336,-1.1851000368048816,-15.543821471240827,25.558611865168196
FABP5,-18.750000000000004,-0.12544415736163758,-15.543821471240827,25.558611865168196
FABP7,-100.0,-3.304411795691369,-15.543821471240827,25.558611865168196
HSPA1A,,,-15.543821471240827,25.558611865168196
SLCO2B1,,,-15.543821471240827,25.558611865168196
SLC22A5,,,-15.543821471240827,25.558611865168196
GNAI1,-13.33333333333333,0.08648701852701146,-15.543821471240827,25.558611865168196
GNAI2,-18.750000000000004,-0.12544415736163758,-15.543821471240827,25.558611865168196
GNAI3,-18.750000000000004,-0.12544415736163758,-15.543821471240827,25.558611865168196
ARRB1,-45.833333333333336,-1.1851000368048816,-15.543821471240827,25.558611865168196
GRK2,8.333333333333332,0.9342117220816065,-15.543821471240827,25.558611865168196
AKT1,8.333333333333348,0.9342117220816071,-15.543821471240827,25.558611865168196
