Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
GPR18,,,-35.91287245892508,42.42617307162151
GPR119,,,-35.91287245892508,42.42617307162151
TRPV1,,,-35.91287245892508,42.42617307162151
TRPV2,,,-35.91287245892508,42.42617307162151
TRPV3,,,-35.91287245892508,42.42617307162151
TRPV4,,,-35.91287245892508,42.42617307162151
PPARA,,,-35.91287245892508,42.42617307162151
PPARD,,,-35.91287245892508,42.42617307162151
PPARG,,,-35.91287245892508,42.42617307162151
NR1I2,,,-35.91287245892508,42.42617307162151
NAPEPLD,,,-35.91287245892508,42.42617307162151
PLCB1,,,-35.91287245892508,42.42617307162151
PLCE1,,,-35.91287245892508,42.42617307162151
DAGLA,,,-35.91287245892508,42.42617307162151
DAGLB,,,-35.91287245892508,42.42617307162151
FAAH,,,-35.91287245892508,42.42617307162151
NAAA,,,-35.91287245892508,42.42617307162151
MGLL,,,-35.91287245892508,42.42617307162151
ABHD6,,,-35.91287245892508,42.42617307162151
ABHD12,,,-35.91287245892508,42.42617307162151
PTGS2,,,-35.91287245892508,42.42617307162151
ALOX5,,,-35.91287245892508,42.42617307162151
ALOX12,,,-35.91287245892508,42.42617307162151
ALOX15,,,-35.91287245892508,42.42617307162151
FABP1,,,-35.91287245892508,42.42617307162151
FABP3,,,-35.91287245892508,42.42617307162151
FABP5,,,-35.91287245892508,42.42617307162151
FABP7,,,-35.91287245892508,42.42617307162151
HSPA1A,,,-35.91287245892508,42.42617307162151
SLCO2B1,,,-35.91287245892508,42.42617307162151
SLC22A5,,,-35.91287245892508,42.42617307162151
GNAI1,,,-35.91287245892508,42.42617307162151
GNAI2,,,-35.91287245892508,42.42617307162151
GNAI3,,,-35.91287245892508,42.42617307162151
ARRB1,,,-35.91287245892508,42.42617307162151
GRK2,,,-35.91287245892508,42.42617307162151
AKT1,,,-35.91287245892508,42.42617307162151
AEA,-37.631578947368425,-0.04051052366995063,-35.91287245892508,42.42617307162151
2-AG,-25.751879699248125,0.2394982159367457,-35.91287245892508,42.42617307162151
Noladin,,,-35.91287245892508,42.42617307162151
Virodhamine,,,-35.91287245892508,42.42617307162151
NADA,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
AA,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
OEA,-25.751879699248125,0.2394982159367457,-35.91287245892508,42.42617307162151
PEA,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
LEA,-48.026315789473685,-0.2855181708258099,-35.91287245892508,42.42617307162151
NAGly,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
Δ9-THC,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
Δ8-THC,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
THCA,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
THCV,-30.701754385964914,0.12282790776728894,-35.91287245892508,42.42617307162151
CBD,-30.701754385964914,0.12282790776728894,-35.91287245892508,42.42617307162151
CBDA,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
CBDV,-30.701754385964914,0.12282790776728894,-35.91287245892508,42.42617307162151
CBG,-19.15204678362573,0.3950586268293549,-35.91287245892508,42.42617307162151
CBGA,-22.039473684210527,0.32700094706383837,-35.91287245892508,42.42617307162151
CBC,-19.15204678362573,0.3950586268293549,-35.91287245892508,42.42617307162151
CBN,-19.15204678362573,0.3950586268293549,-35.91287245892508,42.42617307162151
CBL,,,-35.91287245892508,42.42617307162151
"WIN55,212-2",-100.0,-1.5105564066051065,-35.91287245892508,42.42617307162151
"WIN55,212-3",-100.0,-1.5105564066051065,-35.91287245892508,42.42617307162151
"CP55,940",-100.0,-1.5105564066051065,-35.91287245892508,42.42617307162151
HU-210,-100.0,-1.5105564066051065,-35.91287245892508,42.42617307162151
HU-211,-100.0,-1.5105564066051065,-35.91287245892508,42.42617307162151
JWH-018,-100.0,-1.5105564066051065,-35.91287245892508,42.42617307162151
JWH-073,-100.0,-1.5105564066051065,-35.91287245892508,42.42617307162151
JWH-133,-65.35087719298247,-0.6938642494189089,-35.91287245892508,42.42617307162151
AM251,-74.01315789473685,-0.8980372887154583,-35.91287245892508,42.42617307162151
SR141716A,-100.0,-1.5105564066051065,-35.91287245892508,42.42617307162151
SR144528,-100.0,-1.5105564066051065,-35.91287245892508,42.42617307162151
PGE2,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
PGD2,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
PGA2,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
12-HETE,3.947368421052619,0.9395200649534863,-35.91287245892508,42.42617307162151
15-HETE,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
5-HPETE,,,-35.91287245892508,42.42617307162151
LTB4,3.9473684210526274,0.9395200649534866,-35.91287245892508,42.42617307162151
