Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
CNR1,-2.523319779956949,0.12307488478593644,-4.976543803922043,19.93277530368584
CNR2,-29.729729729729726,-1.2418333899158782,-4.976543803922043,19.93277530368584
GPR55,,,-4.976543803922043,19.93277530368584
GPR18,5.405405405405415,0.520848153413323,-4.976543803922043,19.93277530368584
GPR119,,,-4.976543803922043,19.93277530368584
TRPV1,5.405405405405415,0.520848153413323,-4.976543803922043,19.93277530368584
TRPV2,,,-4.976543803922043,19.93277530368584
TRPV3,,,-4.976543803922043,19.93277530368584
TRPV4,,,-4.976543803922043,19.93277530368584
PPARA,2.162162162162166,0.3581390878752426,-4.976543803922043,19.93277530368584
PPARD,5.405405405405415,0.520848153413323,-4.976543803922043,19.93277530368584
PPARG,,,-4.976543803922043,19.93277530368584
NR1I2,,,-4.976543803922043,19.93277530368584
NAPEPLD,5.405405405405415,0.520848153413323,-4.976543803922043,19.93277530368584
PLCB1,5.405405405405415,0.520848153413323,-4.976543803922043,19.93277530368584
PLCE1,,,-4.976543803922043,19.93277530368584
DAGLA,,,-4.976543803922043,19.93277530368584
DAGLB,5.405405405405415,0.520848153413323,-4.976543803922043,19.93277530368584
NAAA,-20.94594594594593,-0.8011630040835772,-4.976543803922043,19.93277530368584
MGLL,5.405405405405414,0.5208481534133229,-4.976543803922043,19.93277530368584
ABHD6,,,-4.976543803922043,19.93277530368584
ABHD12,,,-4.976543803922043,19.93277530368584
PTGS2,5.405405405405415,0.520848153413323,-4.976543803922043,19.93277530368584
ALOX5,,,-4.976543803922043,19.93277530368584
ALOX12,,,-4.976543803922043,19.93277530368584
ALOX15,,,-4.976543803922043,19.93277530368584
FABP1,,,-4.976543803922043,19.93277530368584
FABP3,,,-4.976543803922043,19.93277530368584
FABP5,-62.7980922098569,-2.900827783637478,-4.976543803922043,19.93277530368584
FABP7,,,-4.976543803922043,19.93277530368584
HSPA1A,,,-4.976543803922043,19.93277530368584
SLCO2B1,,,-4.976543803922043,19.93277530368584
SLC22A5,,,-4.976543803922043,19.93277530368584
GNAI1,,,-4.976543803922043,19.93277530368584
GNAI2,,,-4.976543803922043,19.93277530368584
GNAI3,,,-4.976543803922043,19.93277530368584
ARRB1,0.9200690051754062,0.29582497766917015,-4.976543803922043,19.93277530368584
GRK2,,,-4.976543803922043,19.93277530368584
AKT1,,,-4.976543803922043,19.93277530368584
