Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
CNR1,-26.50530870241221,-1.0619737973166998,6288.9695554409645,5946.921553150137
CNR2,-16.353718480053992,-1.0602667645045751,6288.9695554409645,5946.921553150137
GPR55,0.0020253293101712,-1.0575164770384995,6288.9695554409645,5946.921553150137
GPR18,5956.737349806563,-0.05586624990175221,6288.9695554409645,5946.921553150137
GPR119,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
TRPV1,-7.581779374781735,-1.0587917258603163,6288.9695554409645,5946.921553150137
TRPV2,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
TRPV3,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
TRPV4,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
PPARA,84.35581309131372,-1.0433320310174619,6288.9695554409645,5946.921553150137
PPARD,5658.004523117982,-0.10609943761386172,6288.9695554409645,5946.921553150137
PPARG,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
NR1I2,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
NAPEPLD,-16.44276111212786,-1.0602817373995896,6288.9695554409645,5946.921553150137
PLCB1,12004.822217684858,0.9611447891415611,6288.9695554409645,5946.921553150137
PLCE1,11381.403128217467,0.8563142337196286,6288.9695554409645,5946.921553150137
DAGLA,-81.7698460577035,-1.0712667629059327,6288.9695554409645,5946.921553150137
DAGLB,-38.01254213848778,-1.0639087872662443,6288.9695554409645,5946.921553150137
NAAA,-50.86458143917131,-1.0660699120071409,6288.9695554409645,5946.921553150137
MGLL,-65.46413062001467,-1.068524887922051,6288.9695554409645,5946.921553150137
ABHD6,-50.926595859636194,-1.0660803399941103,6288.9695554409645,5946.921553150137
ABHD12,-26.588007113585327,-1.0619877034041492,6288.9695554409645,5946.921553150137
PTGS2,11384.93993314654,0.8569089624204298,6288.9695554409645,5946.921553150137
ALOX5,10796.772294282064,0.75800608744423,6288.9695554409645,5946.921553150137
ALOX12,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
ALOX15,12004.822217684858,0.9611447891415611,6288.9695554409645,5946.921553150137
FABP1,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
FABP3,5956.737349806563,-0.05586624990175221,6288.9695554409645,5946.921553150137
FABP5,5956.737349806563,-0.05586624990175221,6288.9695554409645,5946.921553150137
FABP7,-81.7698460577035,-1.0712667629059327,6288.9695554409645,5946.921553150137
HSPA1A,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
SLCO2B1,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
SLC22A5,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
GNAI1,-7.495617171841975,-1.058777237321638,6288.9695554409645,5946.921553150137
GNAI2,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
GNAI3,-16.353718304158697,-1.0602667644749977,6288.9695554409645,5946.921553150137
ARRB1,-16.35373529555073,-1.0602667673321722,6288.9695554409645,5946.921553150137
GRK2,12661.107759607548,1.0715019774880343,6288.9695554409645,5946.921553150137
AKT1,-7.440226947348058,-1.058767923221225,6288.9695554409645,5946.921553150137
