Node,Original Degree Centrality,Perturbed Degree Centrality,Percent Change Degree Centrality,Original Betweenness Centrality,Perturbed Betweenness Centrality,Percent Change Betweenness Centrality,Original Closeness Centrality,Perturbed Closeness Centrality,Percent Change Closeness Centrality,Original Eigenvector Centrality,Perturbed Eigenvector Centrality,Percent Change Eigenvector Centrality
ALOX5,0.05063291139240506,0.05263157894736842,3.9473684210526274,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
ALOX12,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
ALOX15,0.05063291139240506,0.05263157894736842,3.9473684210526274,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
FABP1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
FABP3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
FABP5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
FABP7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
HSPA1A,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
SLCO2B1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
SLC22A5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
GNAI1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
GNAI2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
GNAI3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
ARRB1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
GRK2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
AKT1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
AEA,0.06329113924050633,0.039473684210526314,-37.631578947368425,0.0,0.0,,0.06329113924050633,0.039473684210526314,-37.631578947368425,0.183834613506855,0.15358056240319917,-16.45721147205376
2-AG,0.08860759493670886,0.06578947368421052,-25.751879699248125,0.0,0.0,,0.08860759493670886,0.06578947368421052,-25.751879699248125,0.2572845161637039,0.2558037847387684,-0.5755229451870065
Noladin,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
Virodhamine,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
NADA,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.07365975952158242,0.1024689512354145,39.11116721117035
AA,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.07365975952158242,0.1024689512354145,39.11116721117035
OEA,0.08860759493670886,0.06578947368421052,-25.751879699248125,0.0,0.0,,0.08860759493670886,0.06578947368421052,-25.751879699248125,0.2572845161637039,0.2558037847387684,-0.5755229451870065
PEA,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.05135734006762982,39.04861722591368
LEA,0.02531645569620253,0.013157894736842105,-48.026315789473685,0.0,0.0,,0.02531645569620253,0.013157894736842105,-48.026315789473685,0.07365975952158242,0.05135734006762982,-30.277616433729953
NAGly,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.07365975952158242,0.1024689512354145,39.11116721117035
Δ9-THC,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.07365975952158242,0.1024689512354145,39.11116721117035
Δ8-THC,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.07365975952158242,0.1024689512354145,39.11116721117035
THCA,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.05135734006762982,39.04861722591368
THCV,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.33073441882055243,0.30691539590655315,-7.201857913349759
CBD,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.33073441882055243,0.30691539590655315,-7.201857913349759
CBDA,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.05135734006762982,39.04861722591368
CBDV,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.0,0.0,,0.11392405063291139,0.07894736842105263,-30.701754385964914,0.33073441882055243,0.30691539590655315,-7.201857913349759
CBG,0.11392405063291139,0.09210526315789473,-19.152046783625735,0.0,0.0,,0.11392405063291139,0.09210526315789473,-19.152046783625735,0.33073441882055243,0.35802700707433777,8.252116109086776
CBGA,0.05063291139240506,0.039473684210526314,-22.039473684210527,0.0,0.0,,0.05063291139240506,0.039473684210526314,-22.039473684210527,0.14710966217843074,0.15358056240319917,4.3986915128115855
CBC,0.11392405063291139,0.09210526315789473,-19.152046783625735,0.0,0.0,,0.11392405063291139,0.09210526315789473,-19.152046783625735,0.33073441882055243,0.35802700707433777,8.252116109086776
CBN,0.11392405063291139,0.09210526315789473,-19.152046783625735,0.0,0.0,,0.11392405063291139,0.09210526315789473,-19.152046783625735,0.33073441882055243,0.35802700707433777,8.252116109086776
CBL,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
"WIN55,212-2",0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.00024572889984511884,-99.66640007863029
"WIN55,212-3",0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.00024572889984511884,-99.66640007863029
"CP55,940",0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.00024572889984511884,-99.66640007863029
HU-210,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.00024572889984511884,-99.66640007863029
HU-211,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.00024572889984511884,-99.66640007863029
JWH-018,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.00024572889984511884,-99.66640007863029
JWH-073,0.012658227848101266,0.0,-100.0,0.0,0.0,,0.012658227848101266,0.0,-100.0,0.03693480819315811,0.00024572889984511884,-99.33469561135927
JWH-133,0.0379746835443038,0.013157894736842105,-65.35087719298247,0.0,0.0,,0.0379746835443038,0.013157894736842105,-65.35087719298247,0.11038471085000665,0.05135734006762982,-53.47422693581597
AM251,0.05063291139240506,0.013157894736842105,-74.01315789473685,0.0,0.0,,0.05063291139240506,0.013157894736842105,-74.01315789473685,0.14710966217843074,0.05135734006762982,-65.08907755811579
SR141716A,0.012658227848101266,0.0,-100.0,0.0,0.0,,0.012658227848101266,0.0,-100.0,0.03693480819315811,0.00024572889984511884,-99.33469561135927
SR144528,0.02531645569620253,0.0,-100.0,0.0,0.0,,0.02531645569620253,0.0,-100.0,0.07365975952158242,0.00024572889984511884,-99.66640007863029
PGE2,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.05135734006762982,39.04861722591368
PGD2,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.0,0.0,,0.02531645569620253,0.02631578947368421,3.9473684210526274,0.07365975952158242,0.1024689512354145,39.11116721117035
PGA2,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.05135734006762982,39.04861722591368
12-HETE,0.06329113924050633,0.06578947368421052,3.947368421052619,0.0,0.0,,0.06329113924050633,0.06578947368421052,3.947368421052619,0.183834613506855,0.2558037847387684,39.14886857214718
15-HETE,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.05135734006762982,39.04861722591368
5-HPETE,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.00020985686473385293,0.00024572889984511884,17.09357240076943
LTB4,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.0,0.0,,0.012658227848101266,0.013157894736842105,3.9473684210526274,0.03693480819315811,0.05135734006762982,39.04861722591368
