Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
CNR2,135.23809523809524,2.080431073479334,-25.245114728676764,77.13940250775924
GPR55,,,-25.245114728676764,77.13940250775924
GPR18,-45.71428571428571,-0.26535298848795213,-25.245114728676764,77.13940250775924
GPR119,,,-25.245114728676764,77.13940250775924
TRPV1,17.619047619047624,0.5556714332005981,-25.245114728676764,77.13940250775924
TRPV2,,,-25.245114728676764,77.13940250775924
TRPV3,,,-25.245114728676764,77.13940250775924
TRPV4,,,-25.245114728676764,77.13940250775924
PPARD,-100.0,-0.969088207078138,-25.245114728676764,77.13940250775924
PPARG,,,-25.245114728676764,77.13940250775924
NR1I2,,,-25.245114728676764,77.13940250775924
NAPEPLD,65.40178571428572,1.1751050370638347,-25.245114728676764,77.13940250775924
PLCB1,17.619047619047624,0.5556714332005981,-25.245114728676764,77.13940250775924
PLCE1,,,-25.245114728676764,77.13940250775924
DAGLA,,,-25.245114728676764,77.13940250775924
DAGLB,-100.0,-0.969088207078138,-25.245114728676764,77.13940250775924
FAAH,,,-25.245114728676764,77.13940250775924
NAAA,-100.0,-0.969088207078138,-25.245114728676764,77.13940250775924
MGLL,-24.387755102040813,0.011114418815335151,-25.245114728676764,77.13940250775924
ABHD6,,,-25.245114728676764,77.13940250775924
ABHD12,,,-25.245114728676764,77.13940250775924
ALOX5,,,-25.245114728676764,77.13940250775924
ALOX12,,,-25.245114728676764,77.13940250775924
ALOX15,,,-25.245114728676764,77.13940250775924
FABP1,,,-25.245114728676764,77.13940250775924
FABP3,,,-25.245114728676764,77.13940250775924
FABP5,-58.487394957983184,-0.4309377458032899,-25.245114728676764,77.13940250775924
FABP7,,,-25.245114728676764,77.13940250775924
HSPA1A,,,-25.245114728676764,77.13940250775924
SLCO2B1,,,-25.245114728676764,77.13940250775924
SLC22A5,,,-25.245114728676764,77.13940250775924
GNAI1,,,-25.245114728676764,77.13940250775924
GNAI2,,,-25.245114728676764,77.13940250775924
GNAI3,,,-25.245114728676764,77.13940250775924
ARRB1,-84.98480243161094,-0.7744380402340442,-25.245114728676764,77.13940250775924
GRK2,,,-25.245114728676764,77.13940250775924
AKT1,,,-25.245114728676764,77.13940250775924
