Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
CNR1,-5.263157894736842,0.13830550039992853,-8.033720665299615,20.03219512276321
CNR2,-17.89473684210526,-0.4922583928707975,-8.033720665299615,20.03219512276321
GPR55,-5.921052631578949,0.1054636309587448,-8.033720665299615,20.03219512276321
GPR18,-14.473684210526324,-0.321480671776643,-8.033720665299615,20.03219512276321
GPR119,2.6315789473684097,0.5324079336941319,-8.033720665299615,20.03219512276321
TRPV1,-10.197368421052634,-0.108008520408949,-8.033720665299615,20.03219512276321
TRPV2,,,-8.033720665299615,20.03219512276321
TRPV3,,,-8.033720665299615,20.03219512276321
TRPV4,2.631578947368419,0.5324079336941323,-8.033720665299615,20.03219512276321
PPARA,2.631578947368422,0.5324079336941324,-8.033720665299615,20.03219512276321
PPARD,2.6315789473684097,0.5324079336941319,-8.033720665299615,20.03219512276321
PPARG,2.631578947368419,0.5324079336941323,-8.033720665299615,20.03219512276321
NR1I2,,,-8.033720665299615,20.03219512276321
NAPEPLD,-7.631578947368419,0.020074770411667484,-8.033720665299615,20.03219512276321
PLCB1,2.631578947368419,0.5324079336941323,-8.033720665299615,20.03219512276321
PLCE1,2.631578947368419,0.5324079336941323,-8.033720665299615,20.03219512276321
DAGLA,-10.197368421052634,-0.108008520408949,-8.033720665299615,20.03219512276321
DAGLB,-12.03007518796993,-0.19949658528081787,-8.033720665299615,20.03219512276321
NAAA,-23.026315789473685,-0.7484249745120302,-8.033720665299615,20.03219512276321
MGLL,-7.631578947368419,0.020074770411667484,-8.033720665299615,20.03219512276321
ABHD6,-12.03007518796993,-0.19949658528081787,-8.033720665299615,20.03219512276321
ABHD12,-14.473684210526324,-0.321480671776643,-8.033720665299615,20.03219512276321
PTGS2,2.6315789473684097,0.5324079336941319,-8.033720665299615,20.03219512276321
ALOX5,2.6315789473684097,0.5324079336941319,-8.033720665299615,20.03219512276321
ALOX12,2.6315789473684097,0.5324079336941319,-8.033720665299615,20.03219512276321
ALOX15,2.6315789473684097,0.5324079336941319,-8.033720665299615,20.03219512276321
FABP1,2.631578947368419,0.5324079336941323,-8.033720665299615,20.03219512276321
FABP3,-48.68421052631579,-2.029257882718192,-8.033720665299615,20.03219512276321
FABP5,-23.026315789473685,-0.7484249745120302,-8.033720665299615,20.03219512276321
FABP7,-100.0,-4.590923699130518,-8.033720665299615,20.03219512276321
HSPA1A,,,-8.033720665299615,20.03219512276321
SLCO2B1,,,-8.033720665299615,20.03219512276321
SLC22A5,,,-8.033720665299615,20.03219512276321
GNAI1,2.6315789473684243,0.5324079336941325,-8.033720665299615,20.03219512276321
GNAI2,2.631578947368419,0.5324079336941323,-8.033720665299615,20.03219512276321
GNAI3,2.631578947368419,0.5324079336941323,-8.033720665299615,20.03219512276321
ARRB1,2.631578947368419,0.5324079336941323,-8.033720665299615,20.03219512276321
GRK2,2.631578947368419,0.5324079336941323,-8.033720665299615,20.03219512276321
AKT1,2.6315789473684243,0.5324079336941325,-8.033720665299615,20.03219512276321
