Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
CNR2,110.81081081081084,1.8190448041651377,4.387544917113141,58.505027281360086
GPR55,,,4.387544917113141,58.505027281360086
GPR18,-59.45945945945945,-1.0913080010974454,4.387544917113141,58.505027281360086
GPR119,,,4.387544917113141,58.505027281360086
TRPV1,5.405405405405415,0.01739782947877657,4.387544917113141,58.505027281360086
TRPV2,,,4.387544917113141,58.505027281360086
TRPV3,,,4.387544917113141,58.505027281360086
TRPV4,,,4.387544917113141,58.505027281360086
PPARA,14.32432432432432,0.16984488118300686,4.387544917113141,58.505027281360086
PPARD,5.405405405405415,0.01739782947877657,4.387544917113141,58.505027281360086
PPARG,,,4.387544917113141,58.505027281360086
NR1I2,,,4.387544917113141,58.505027281360086
NAPEPLD,28.462837837837853,0.4115081051914181,4.387544917113141,58.505027281360086
PLCB1,5.405405405405415,0.01739782947877657,4.387544917113141,58.505027281360086
PLCE1,,,4.387544917113141,58.505027281360086
DAGLA,,,4.387544917113141,58.505027281360086
DAGLB,-100.0,-1.7842491452075846,4.387544917113141,58.505027281360086
FAAH,,,4.387544917113141,58.505027281360086
NAAA,58.10810810810815,0.9182213168219575,4.387544917113141,58.505027281360086
MGLL,58.10810810810809,0.9182213168219566,4.387544917113141,58.505027281360086
ABHD6,,,4.387544917113141,58.505027281360086
ABHD12,,,4.387544917113141,58.505027281360086
PTGS2,5.405405405405415,0.01739782947877657,4.387544917113141,58.505027281360086
ALOX5,,,4.387544917113141,58.505027281360086
ALOX12,,,4.387544917113141,58.505027281360086
ALOX15,,,4.387544917113141,58.505027281360086
FABP1,,,4.387544917113141,58.505027281360086
FABP3,,,4.387544917113141,58.505027281360086
FABP5,11.605723370429288,0.12337706328385706,4.387544917113141,58.505027281360086
FABP7,,,4.387544917113141,58.505027281360086
HSPA1A,,,4.387544917113141,58.505027281360086
SLCO2B1,,,4.387544917113141,58.505027281360086
SLC22A5,,,4.387544917113141,58.505027281360086
GNAI1,,,4.387544917113141,58.505027281360086
GNAI2,,,4.387544917113141,58.505027281360086
GNAI3,,,4.387544917113141,58.505027281360086
ARRB1,-86.54399079930994,-1.5542516590774107,4.387544917113141,58.505027281360086
GRK2,,,4.387544917113141,58.505027281360086
AKT1,,,4.387544917113141,58.505027281360086
