Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
CNR2,-51.85185185185186,-1.416786855703106,-11.257825666698189,28.65217588781776
GPR55,-20.050000000000004,-0.30685887060465955,-11.257825666698189,28.65217588781776
GPR18,8.333333333333332,0.6837581577307442,-11.257825666698189,28.65217588781776
GPR119,,,-11.257825666698189,28.65217588781776
TRPV1,-33.55786759148104,-0.7783018648250136,-11.257825666698189,28.65217588781776
TRPV2,,,-11.257825666698189,28.65217588781776
TRPV3,,,-11.257825666698189,28.65217588781776
TRPV4,,,-11.257825666698189,28.65217588781776
PPARD,8.333333333333327,0.6837581577307441,-11.257825666698189,28.65217588781776
PPARG,,,-11.257825666698189,28.65217588781776
NR1I2,,,-11.257825666698189,28.65217588781776
NAPEPLD,-5.991735537190075,0.18379372478120007,-11.257825666698189,28.65217588781776
PLCB1,8.333333333333332,0.6837581577307442,-11.257825666698189,28.65217588781776
PLCE1,8.33333333333334,0.6837581577307444,-11.257825666698189,28.65217588781776
DAGLA,8.333333333333332,0.6837581577307442,-11.257825666698189,28.65217588781776
DAGLB,8.333333333333332,0.6837581577307442,-11.257825666698189,28.65217588781776
FAAH,,,-11.257825666698189,28.65217588781776
NAAA,8.333333333333327,0.6837581577307441,-11.257825666698189,28.65217588781776
MGLL,8.333333333333332,0.6837581577307442,-11.257825666698189,28.65217588781776
ABHD6,8.333333333333321,0.6837581577307438,-11.257825666698189,28.65217588781776
ABHD12,8.333333333333348,0.6837581577307448,-11.257825666698189,28.65217588781776
ALOX5,-32.29166666666667,-0.7341097263371046,-11.257825666698189,28.65217588781776
ALOX12,,,-11.257825666698189,28.65217588781776
ALOX15,8.333333333333332,0.6837581577307442,-11.257825666698189,28.65217588781776
FABP1,,,-11.257825666698189,28.65217588781776
FABP3,8.333333333333332,0.6837581577307442,-11.257825666698189,28.65217588781776
FABP5,8.333333333333332,0.6837581577307442,-11.257825666698189,28.65217588781776
FABP7,8.333333333333332,0.6837581577307442,-11.257825666698189,28.65217588781776
HSPA1A,,,-11.257825666698189,28.65217588781776
SLCO2B1,,,-11.257825666698189,28.65217588781776
SLC22A5,,,-11.257825666698189,28.65217588781776
GNAI1,-29.62436868686869,-0.641017390514468,-11.257825666698189,28.65217588781776
GNAI2,,,-11.257825666698189,28.65217588781776
GNAI3,-58.83333333333333,-1.6604500772614321,-11.257825666698189,28.65217588781776
ARRB1,-78.33333333333333,-2.3410266616139994,-11.257825666698189,28.65217588781776
GRK2,,,-11.257825666698189,28.65217588781776
AKT1,-65.0625,-1.8778564861518359,-11.257825666698189,28.65217588781776
