Node,Original Degree Centrality,Perturbed Degree Centrality,Percent Change Degree Centrality,Original Betweenness Centrality,Perturbed Betweenness Centrality,Percent Change Betweenness Centrality,Original Closeness Centrality,Perturbed Closeness Centrality,Percent Change Closeness Centrality,Original Eigenvector Centrality,Perturbed Eigenvector Centrality,Percent Change Eigenvector Centrality
THCA,0.012658227848101266,0.01282051282051282,1.2820512820512802,0.0,0.0,,0.016877637130801686,0.017094017094017092,1.2820512820512802,3.507075392710819e-16,6.731399743880445e-16,91.93769708718357
THCV,0.11392405063291139,0.10256410256410256,-9.971509971509972,0.0,0.0,,0.16820424801544734,0.15204678362573099,-9.605859887814786,0.4999126764889021,0.49991265556279474,-4.185952533533302e-06
CBD,0.11392405063291139,0.10256410256410256,-9.971509971509972,0.0,0.0,,0.18455696202531646,0.1669337606837607,-9.548922537605659,0.49991267648898896,0.499912655562963,-4.185936254820005e-06
CBDA,0.012658227848101266,0.01282051282051282,1.2820512820512802,0.0,0.0,,0.016877637130801686,0.017094017094017092,1.2820512820512802,3.507075392710819e-16,6.731399743880445e-16,91.93769708718357
CBDV,0.11392405063291139,0.10256410256410256,-9.971509971509972,0.0,0.0,,0.16820424801544734,0.15204678362573099,-9.605859887814786,0.4999126764889021,0.49991265556279474,-4.185952533533302e-06
CBG,0.11392405063291139,0.10256410256410256,-9.971509971509972,0.0,0.0,,0.15214216163583252,0.13564102564102565,-10.845866666666664,0.005909598530498849,0.005904155797319317,-0.09209988041392164
CBGA,0.05063291139240506,0.038461538461538464,-24.038461538461533,0.0,0.0,,0.08285385500575373,0.05128205128205128,-38.105413105413106,2.9691911283384813e-07,3.126140573652443e-11,-99.9894714067282
CBC,0.11392405063291139,0.10256410256410256,-9.971509971509972,0.0,0.0,,0.15214216163583252,0.13564102564102565,-10.845866666666664,0.005909598530498849,0.005904155797319317,-0.09209988041392164
CBN,0.11392405063291139,0.10256410256410256,-9.971509971509972,0.0,0.0,,0.15214216163583252,0.13564102564102565,-10.845866666666664,0.005909598530498849,0.005904155797319317,-0.09209988041392164
CBL,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.2757083694821687e-21,2.4158746101956818e-21,89.37514779936151
"WIN55,212-2",0.02531645569620253,0.01282051282051282,-49.358974358974365,0.0,0.0,,0.06329113924050633,0.02564102564102564,-59.48717948717949,3.164208077287902e-05,3.343267920533389e-13,-99.99999894341084
"WIN55,212-3",0.02531645569620253,0.01282051282051282,-49.358974358974365,0.0,0.0,,0.06329113924050633,0.02564102564102564,-59.48717948717949,3.164208077287902e-05,3.343267920533389e-13,-99.99999894341084
"CP55,940",0.02531645569620253,0.01282051282051282,-49.358974358974365,0.0,0.0,,0.06329113924050633,0.02564102564102564,-59.48717948717949,3.164208077287902e-05,3.343267920533389e-13,-99.99999894341084
HU-210,0.02531645569620253,0.01282051282051282,-49.358974358974365,0.0,0.0,,0.06329113924050633,0.02564102564102564,-59.48717948717949,3.164208077287902e-05,3.343267920533389e-13,-99.99999894341084
HU-211,0.02531645569620253,0.01282051282051282,-49.358974358974365,0.0,0.0,,0.06329113924050633,0.02564102564102564,-59.48717948717949,3.164208077287902e-05,3.343267920533389e-13,-99.99999894341084
JWH-018,0.02531645569620253,0.01282051282051282,-49.358974358974365,0.0,0.0,,0.06329113924050633,0.02564102564102564,-59.48717948717949,3.164208077287902e-05,3.343267920533389e-13,-99.99999894341084
JWH-073,0.012658227848101266,0.01282051282051282,1.2820512820512802,0.0,0.0,,0.048685491723466416,0.02564102564102564,-47.33333333333334,3.1345177729873806e-05,3.343267920533389e-13,-99.9999989334028
JWH-133,0.0379746835443038,0.02564102564102564,-32.478632478632484,0.0,0.0,,0.11747723739729068,0.10096153846153846,-14.058637487276417,0.00590959851442937,0.005904155766058584,-0.0921001377250329
AM251,0.05063291139240506,0.038461538461538464,-24.038461538461533,0.0,0.0,,0.14027806598879433,0.12516297262059975,-10.775093926232204,0.4999126764728325,0.499912655531534,-4.18899128960459e-06
SR141716A,0.012658227848101266,0.0,-100.0,0.0,0.0,,0.05396402398401066,0.0,-100.0,2.969030430052431e-07,2.4158746101956818e-21,-99.99999999999918
SR144528,0.02531645569620253,0.01282051282051282,-49.358974358974365,0.0,0.0,,0.06329113924050633,0.02564102564102564,-59.48717948717949,3.164208077287902e-05,3.343267920533389e-13,-99.99999894341084
PGE2,0.012658227848101266,0.01282051282051282,1.2820512820512802,0.0,0.0,,0.028933092224231464,0.0293040293040293,1.2820512820512733,8.72080135150678e-14,1.6850696898794496e-13,93.22417997611004
PGD2,0.02531645569620253,0.02564102564102564,1.2820512820512802,0.0,0.0,,0.07130801687763713,0.07222222222222222,1.2820512820512715,2.4233448608323e-09,4.745509843523152e-09,95.8247841742715
PGA2,0.012658227848101266,0.01282051282051282,1.2820512820512802,0.0,0.0,,0.028933092224231464,0.0293040293040293,1.2820512820512733,8.72080135150678e-14,1.6850696898794496e-13,93.22417997611004
12-HETE,0.06329113924050633,0.0641025641025641,1.2820512820512664,0.0,0.0,,0.09188935771214252,0.09306742640075973,1.2820512820512795,2.4396742120721355e-09,4.777272736738357e-09,95.81601154363902
15-HETE,0.012658227848101266,0.01282051282051282,1.2820512820512802,0.0,0.0,,0.03164556962025317,0.03205128205128205,1.2820512820512664,1.6241792522604075e-11,3.159371311348633e-11,94.52109777610222
5-HPETE,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.2757083694821687e-21,2.4158746101956818e-21,89.37514779936151
LTB4,0.012658227848101266,0.01282051282051282,1.2820512820512802,0.0,0.0,,0.03164556962025317,0.03205128205128205,1.2820512820512664,1.6241792522604075e-11,3.159371311348633e-11,94.52109777610222
