Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
CNR2,-2.9380341880341887,0.4055226772216999,-10.866118733443297,19.550286557895287
GPR55,-5.0480769230769305,0.2975936845292316,-10.866118733443297,19.550286557895287
GPR18,-11.378205128205126,-0.026193293548171806,-10.866118733443297,19.550286557895287
GPR119,1.2820512820512664,0.621380662606635,-10.866118733443297,19.550286557895287
TRPV1,-3.5409035409035403,0.3746858221667091,-10.866118733443297,19.550286557895287
TRPV2,1.2820512820512664,0.621380662606635,-10.866118733443297,19.550286557895287
TRPV3,1.2820512820512664,0.621380662606635,-10.866118733443297,19.550286557895287
TRPV4,1.2820512820512846,0.6213806626066359,-10.866118733443297,19.550286557895287
PPARA,1.2820512820512846,0.6213806626066359,-10.866118733443297,19.550286557895287
PPARD,1.2820512820512846,0.6213806626066359,-10.866118733443297,19.550286557895287
PPARG,1.2820512820512786,0.6213806626066357,-10.866118733443297,19.550286557895287
NR1I2,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
NAPEPLD,-8.846153846153857,0.10332149768278906,-10.866118733443297,19.550286557895287
PLCB1,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
PLCE1,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
DAGLA,-5.0480769230769305,0.2975936845292316,-10.866118733443297,19.550286557895287
DAGLB,-11.378205128205126,-0.026193293548171806,-10.866118733443297,19.550286557895287
FAAH,-4.048582995951425,0.34871794422566377,-10.866118733443297,19.550286557895287
NAAA,1.2820512820512835,0.6213806626066359,-10.866118733443297,19.550286557895287
MGLL,-7.158119658119662,0.1896646918367638,-10.866118733443297,19.550286557895287
ABHD6,1.282051282051282,0.6213806626066358,-10.866118733443297,19.550286557895287
ABHD12,1.2820512820512846,0.6213806626066359,-10.866118733443297,19.550286557895287
PTGS2,1.2820512820512864,0.621380662606636,-10.866118733443297,19.550286557895287
ALOX5,1.282051282051282,0.6213806626066358,-10.866118733443297,19.550286557895287
ALOX12,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
ALOX15,1.282051282051282,0.6213806626066358,-10.866118733443297,19.550286557895287
FABP1,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
FABP3,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
FABP5,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
FABP7,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
HSPA1A,,,-10.866118733443297,19.550286557895287
SLCO2B1,,,-10.866118733443297,19.550286557895287
SLC22A5,,,-10.866118733443297,19.550286557895287
GNAI1,-18.97435897435898,-0.41473766724105693,-10.866118733443297,19.550286557895287
GNAI2,-24.038461538461533,-0.6737672497029794,-10.866118733443297,19.550286557895287
GNAI3,-24.038461538461533,-0.6737672497029794,-10.866118733443297,19.550286557895287
ARRB1,-24.038461538461533,-0.6737672497029794,-10.866118733443297,19.550286557895287
GRK2,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
AKT1,1.2820512820512664,0.621380662606635,-10.866118733443297,19.550286557895287
AEA,-18.97435897435898,-0.41473766724105693,-10.866118733443297,19.550286557895287
2-AG,-13.18681318681318,-0.11870385871314415,-10.866118733443297,19.550286557895287
Noladin,,,-10.866118733443297,19.550286557895287
Virodhamine,,,-10.866118733443297,19.550286557895287
NADA,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
AA,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
OEA,-13.18681318681318,-0.11870385871314415,-10.866118733443297,19.550286557895287
PEA,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
LEA,-49.358974358974365,-1.9689151620125953,-10.866118733443297,19.550286557895287
NAGly,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
Δ9-THC,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
Δ8-THC,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
THCA,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
THCV,-9.971509971509972,0.04575936824680669,-10.866118733443297,19.550286557895287
CBD,-9.971509971509972,0.04575936824680669,-10.866118733443297,19.550286557895287
CBDA,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
CBDV,-9.971509971509972,0.04575936824680669,-10.866118733443297,19.550286557895287
CBG,-9.971509971509972,0.04575936824680669,-10.866118733443297,19.550286557895287
CBGA,-24.038461538461533,-0.6737672497029794,-10.866118733443297,19.550286557895287
CBC,-9.971509971509972,0.04575936824680669,-10.866118733443297,19.550286557895287
CBN,-9.971509971509972,0.04575936824680669,-10.866118733443297,19.550286557895287
CBL,,,-10.866118733443297,19.550286557895287
"WIN55,212-2",-49.358974358974365,-1.9689151620125953,-10.866118733443297,19.550286557895287
"WIN55,212-3",-49.358974358974365,-1.9689151620125953,-10.866118733443297,19.550286557895287
"CP55,940",-49.358974358974365,-1.9689151620125953,-10.866118733443297,19.550286557895287
HU-210,-49.358974358974365,-1.9689151620125953,-10.866118733443297,19.550286557895287
HU-211,-49.358974358974365,-1.9689151620125953,-10.866118733443297,19.550286557895287
JWH-018,-49.358974358974365,-1.9689151620125953,-10.866118733443297,19.550286557895287
JWH-073,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
JWH-133,-32.478632478632484,-1.1054832204728517,-10.866118733443297,19.550286557895287
AM251,-24.038461538461533,-0.6737672497029794,-10.866118733443297,19.550286557895287
SR141716A,-100.0,-4.559210986631826,-10.866118733443297,19.550286557895287
SR144528,-49.358974358974365,-1.9689151620125953,-10.866118733443297,19.550286557895287
PGE2,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
PGD2,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
PGA2,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
12-HETE,1.2820512820512664,0.621380662606635,-10.866118733443297,19.550286557895287
15-HETE,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
5-HPETE,,,-10.866118733443297,19.550286557895287
LTB4,1.2820512820512802,0.6213806626066358,-10.866118733443297,19.550286557895287
