Node,Percent Change,Z Score,Mean (Percent Change),Std (Percent Change)
CNR2,,,-18.371489621489623,24.424610656828246
GPR55,,,-18.371489621489623,24.424610656828246
GPR18,,,-18.371489621489623,24.424610656828246
GPR119,,,-18.371489621489623,24.424610656828246
TRPV1,,,-18.371489621489623,24.424610656828246
TRPV2,,,-18.371489621489623,24.424610656828246
TRPV3,,,-18.371489621489623,24.424610656828246
TRPV4,,,-18.371489621489623,24.424610656828246
PPARA,,,-18.371489621489623,24.424610656828246
PPARD,,,-18.371489621489623,24.424610656828246
PPARG,,,-18.371489621489623,24.424610656828246
NR1I2,,,-18.371489621489623,24.424610656828246
NAPEPLD,,,-18.371489621489623,24.424610656828246
PLCB1,,,-18.371489621489623,24.424610656828246
PLCE1,,,-18.371489621489623,24.424610656828246
DAGLA,,,-18.371489621489623,24.424610656828246
DAGLB,,,-18.371489621489623,24.424610656828246
FAAH,,,-18.371489621489623,24.424610656828246
NAAA,,,-18.371489621489623,24.424610656828246
MGLL,,,-18.371489621489623,24.424610656828246
ABHD6,,,-18.371489621489623,24.424610656828246
ABHD12,,,-18.371489621489623,24.424610656828246
PTGS2,,,-18.371489621489623,24.424610656828246
ALOX5,,,-18.371489621489623,24.424610656828246
ALOX12,,,-18.371489621489623,24.424610656828246
ALOX15,,,-18.371489621489623,24.424610656828246
FABP1,,,-18.371489621489623,24.424610656828246
FABP3,,,-18.371489621489623,24.424610656828246
FABP5,,,-18.371489621489623,24.424610656828246
FABP7,,,-18.371489621489623,24.424610656828246
HSPA1A,,,-18.371489621489623,24.424610656828246
SLCO2B1,,,-18.371489621489623,24.424610656828246
SLC22A5,,,-18.371489621489623,24.424610656828246
GNAI1,,,-18.371489621489623,24.424610656828246
GNAI2,,,-18.371489621489623,24.424610656828246
GNAI3,,,-18.371489621489623,24.424610656828246
ARRB1,,,-18.371489621489623,24.424610656828246
GRK2,,,-18.371489621489623,24.424610656828246
AKT1,,,-18.371489621489623,24.424610656828246
AEA,-18.97435897435898,-0.024682864400166725,-18.371489621489623,24.424610656828246
2-AG,-13.18681318681318,0.21227263384143208,-18.371489621489623,24.424610656828246
Noladin,,,-18.371489621489623,24.424610656828246
Virodhamine,,,-18.371489621489623,24.424610656828246
NADA,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
AA,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
OEA,-13.18681318681318,0.21227263384143208,-18.371489621489623,24.424610656828246
PEA,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
LEA,-49.358974358974365,-1.2686992301685576,-18.371489621489623,24.424610656828246
NAGly,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
Δ9-THC,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
Δ8-THC,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
THCA,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
THCV,-9.971509971509972,0.3439145773089864,-18.371489621489623,24.424610656828246
CBD,-9.971509971509972,0.3439145773089864,-18.371489621489623,24.424610656828246
CBDA,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
CBDV,-9.971509971509972,0.3439145773089864,-18.371489621489623,24.424610656828246
CBG,-9.971509971509972,0.3439145773089864,-18.371489621489623,24.424610656828246
CBGA,-24.038461538461533,-0.23201892536156468,-18.371489621489623,24.424610656828246
CBC,-9.971509971509972,0.3439145773089864,-18.371489621489623,24.424610656828246
CBN,-9.971509971509972,0.3439145773089864,-18.371489621489623,24.424610656828246
CBL,,,-18.371489621489623,24.424610656828246
"WIN55,212-2",-49.358974358974365,-1.2686992301685576,-18.371489621489623,24.424610656828246
"WIN55,212-3",-49.358974358974365,-1.2686992301685576,-18.371489621489623,24.424610656828246
"CP55,940",-49.358974358974365,-1.2686992301685576,-18.371489621489623,24.424610656828246
HU-210,-49.358974358974365,-1.2686992301685576,-18.371489621489623,24.424610656828246
HU-211,-49.358974358974365,-1.2686992301685576,-18.371489621489623,24.424610656828246
JWH-018,-49.358974358974365,-1.2686992301685576,-18.371489621489623,24.424610656828246
JWH-073,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
JWH-133,-32.478632478632484,-0.577579026963896,-18.371489621489623,24.424610656828246
AM251,-24.038461538461533,-0.23201892536156468,-18.371489621489623,24.424610656828246
SR141716A,-100.0,-3.3420598397825425,-18.371489621489623,24.424610656828246
SR144528,-49.358974358974365,-1.2686992301685576,-18.371489621489623,24.424610656828246
PGE2,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
PGD2,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
PGA2,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
12-HETE,1.2820512820512664,0.8046613794454268,-18.371489621489623,24.424610656828246
15-HETE,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
5-HPETE,,,-18.371489621489623,24.424610656828246
LTB4,1.2820512820512802,0.8046613794454274,-18.371489621489623,24.424610656828246
